rid,date,origin,destination,gbtt_ptd,gbtt_pta,toc_code
202407046747075,2024-07-04,KGX,EDB,1800,2220,GR
202407056747075,2024-07-05,KGX,EDB,1800,2220,GR
202407016746690,2024-07-01,KGX,EDB,1830,2316,GR
202407026746690,2024-07-02,KGX,EDB,1830,2316,GR
202407036746690,2024-07-03,KGX,EDB,1830,2316,GR
202407046746690,2024-07-04,KGX,EDB,1830,2316,GR
202407056746690,2024-07-05,KGX,EDB,1830,2316,GR
202407016746759,2024-07-01,KGX,EDB,1900,2324,GR
202407026746759,2024-07-02,KGX,EDB,1900,2324,GR
202407036746759,2024-07-03,KGX,EDB,1900,2324,GR
202407046746759,2024-07-04,KGX,EDB,1900,2324,GR
202407056746759,2024-07-05,KGX,EDB,1900,2324,GR
202407086746722,2024-07-08,KGX,ABD,1600,2020,GR
202407096746722,2024-07-09,KGX,ABD,1600,2020,GR
202407106746722,2024-07-10,KGX,ABD,1600,2020,GR
202407116746722,2024-07-11,KGX,ABD,1600,2020,GR
202407126746722,2024-07-12,KGX,ABD,1600,2020,GR
202407086746839,2024-07-08,KGX,EDB,1630,2114,GR
202407096746839,2024-07-09,KGX,EDB,1630,2114,GR
202407106746839,2024-07-10,KGX,EDB,1630,2114,GR
202407116746839,2024-07-11,KGX,EDB,1630,2114,GR
202407126746839,2024-07-12,KGX,EDB,1630,2114,GR
202407086746786,2024-07-08,KGX,EDB,1700,2125,GR
202407096746786,2024-07-09,KGX,EDB,1700,2125,GR
202407106746786,2024-07-10,KGX,EDB,1700,2125,GR
202407116746786,2024-07-11,KGX,EDB,1700,2125,GR
202407126746786,2024-07-12,KGX,EDB,1700,2125,GR
202407086746693,2024-07-08,KGX,EDB,1730,2208,GR
202407096746693,2024-07-09,KGX,EDB,1730,2208,GR
202407106746693,2024-07-10,KGX,EDB,1730,2208,GR
202407116746693,2024-07-11,KGX,EDB,1730,2208,GR
202407126746693,2024-07-12,KGX,EDB,1730,2208,GR
202407086747075,2024-07-08,KGX,EDB,1800,2220,GR
202407096747075,2024-07-09,KGX,EDB,1800,2220,GR
202407106747075,2024-07-10,KGX,EDB,1800,2220,GR
202407116747075,2024-07-11,KGX,EDB,1800,2220,GR
202407126747075,2024-07-12,KGX,EDB,1800,2220,GR
202407086746690,2024-07-08,KGX,EDB,1830,2316,GR
202407096746690,2024-07-09,KGX,EDB,1830,2316,GR
202407106746690,2024-07-10,KGX,EDB,1830,2316,GR
202407116746690,2024-07-11,KGX,EDB,1830,2316,GR
202407126746690,2024-07-12,KGX,EDB,1830,2316,GR
202407086746759,2024-07-08,KGX,EDB,1900,2324,GR
202407096746759,2024-07-09,KGX,EDB,1900,2324,GR
202407106746759,2024-07-10,KGX,EDB,1900,2324,GR
202407116746759,2024-07-11,KGX,EDB,1900,2324,GR
202407126746759,2024-07-12,KGX,EDB,1900,2324,GR
202407156746722,2024-07-15,KGX,ABD,1600,2020,GR
202407166746722,2024-07-16,KGX,ABD,1600,2020,GR
202407176746722,2024-07-17,KGX,ABD,1600,2020,GR
202407186746722,2024-07-18,KGX,ABD,1600,2020,GR
202407196746722,2024-07-19,KGX,ABD,1600,2020,GR
202407156746839,2024-07-15,KGX,EDB,1630,2114,GR
202407166746839,2024-07-16,KGX,EDB,1630,2114,GR
202407176746839,2024-07-17,KGX,EDB,1630,2114,GR
202407186746839,2024-07-18,KGX,EDB,1630,2114,GR
202407196746839,2024-07-19,KGX,EDB,1630,2114,GR
202407156746786,2024-07-15,KGX,EDB,1700,2125,GR
202407166746786,2024-07-16,KGX,EDB,1700,2125,GR
202407176746786,2024-07-17,KGX,EDB,1700,2125,GR
202407186746786,2024-07-18,KGX,EDB,1700,2125,GR
202407196746786,2024-07-19,KGX,EDB,1700,2125,GR
202407156746693,2024-07-15,KGX,EDB,1730,2208,GR
202407166746693,2024-07-16,KGX,EDB,1730,2208,GR
202407176746693,2024-07-17,KGX,EDB,1730,2208,GR
202407186746693,2024-07-18,KGX,EDB,1730,2208,GR
202407196746693,2024-07-19,KGX,EDB,1730,2208,GR
202407156747075,2024-07-15,KGX,EDB,1800,2220,GR
202407166747075,2024-07-16,KGX,EDB,1800,2220,GR
202407176747075,2024-07-17,KGX,EDB,1800,2220,GR
202407186747075,2024-07-18,KGX,EDB,1800,2220,GR
202407196747075,2024-07-19,KGX,EDB,1800,2220,GR
202407156746690,2024-07-15,KGX,EDB,1830,2316,GR
202407166746690,2024-07-16,KGX,EDB,1830,2316,GR
202407176746690,2024-07-17,KGX,EDB,1830,2316,GR
202407186746690,2024-07-18,KGX,EDB,1830,2316,GR
202407196746690,2024-07-19,KGX,EDB,1830,2316,GR
202407156746759,2024-07-15,KGX,EDB,1900,2324,GR
202407166746759,2024-07-16,KGX,EDB,1900,2324,GR
202407176746759,2024-07-17,KGX,EDB,1900,2324,GR
202407186746759,2024-07-18,KGX,EDB,1900,2324,GR
202407196746759,2024-07-19,KGX,EDB,1900,2324,GR
202407226746722,2024-07-22,KGX,ABD,1600,2020,GR
202407236746722,2024-07-23,KGX,ABD,1600,2020,GR
202407246746722,2024-07-24,KGX,ABD,1600,2020,GR
202407256746722,2024-07-25,KGX,ABD,1600,2020,GR
202407266746722,2024-07-26,KGX,ABD,1600,2020,GR
202407226746839,2024-07-22,KGX,EDB,1630,2114,GR
202407236746839,2024-07-23,KGX,EDB,1630,2114,GR
202407246746839,2024-07-24,KGX,EDB,1630,2114,GR
202407256746839,2024-07-25,KGX,EDB,1630,2114,GR
202407266746839,2024-07-26,KGX,EDB,1630,2114,GR
202407226746786,2024-07-22,KGX,EDB,1700,2125,GR
202407236746786,2024-07-23,KGX,EDB,1700,2125,GR
202407246746786,2024-07-24,KGX,EDB,1700,2125,GR
202407256746786,2024-07-25,KGX,EDB,1700,2125,GR
202407266746786,2024-07-26,KGX,EDB,1700,2125,GR
202407226746693,2024-07-22,KGX,EDB,1730,2208,GR
202407236746693,2024-07-23,KGX,EDB,1730,2208,GR
202407246746693,2024-07-24,KGX,EDB,1730,2208,GR
202407256746693,2024-07-25,KGX,EDB,1730,2208,GR
202407266746693,2024-07-26,KGX,EDB,1730,2208,GR
202407226747075,2024-07-22,KGX,EDB,1800,2220,GR
202407236747075,2024-07-23,KGX,EDB,1800,2220,GR
202407246747075,2024-07-24,KGX,EDB,1800,2220,GR
202407256747075,2024-07-25,KGX,EDB,1800,2220,GR
202407266747075,2024-07-26,KGX,EDB,1800,2220,GR
202407226746690,2024-07-22,KGX,EDB,1830,2316,GR
202407236746690,2024-07-23,KGX,EDB,1830,2316,GR
202407246746690,2024-07-24,KGX,EDB,1830,2316,GR
202407256746690,2024-07-25,KGX,EDB,1830,2316,GR
202407266746690,2024-07-26,KGX,EDB,1830,2316,GR
202407226746759,2024-07-22,KGX,EDB,1900,2325,GR
202407236746759,2024-07-23,KGX,EDB,1900,2325,GR
202407246746759,2024-07-24,KGX,EDB,1900,2325,GR
202407256746759,2024-07-25,KGX,EDB,1900,2325,GR
202407266746759,2024-07-26,KGX,EDB,1900,2325,GR
202407296746722,2024-07-29,KGX,ABD,1600,2020,GR
202407306746722,2024-07-30,KGX,ABD,1600,2020,GR
202407316746722,2024-07-31,KGX,ABD,1600,2020,GR
202408016746722,2024-08-01,KGX,ABD,1600,2020,GR
202408026746722,2024-08-02,KGX,ABD,1600,2020,GR
202407296746839,2024-07-29,KGX,EDB,1630,2114,GR
202407306746839,2024-07-30,KGX,EDB,1630,2114,GR
202407316746839,2024-07-31,KGX,EDB,1630,2114,GR
202408016746839,2024-08-01,KGX,EDB,1630,2114,GR
202408026746839,2024-08-02,KGX,EDB,1630,2115,GR
202407296746786,2024-07-29,KGX,EDB,1700,2125,GR
202407306746786,2024-07-30,KGX,EDB,1700,2125,GR
202407316746786,2024-07-31,KGX,EDB,1700,2125,GR
202408016746786,2024-08-01,KGX,EDB,1700,2125,GR
202408026746786,2024-08-02,KGX,EDB,1700,2125,GR
202407296746693,2024-07-29,KGX,EDB,1730,2208,GR
202407306746693,2024-07-30,KGX,EDB,1730,2208,GR
202407316746693,2024-07-31,KGX,EDB,1730,2208,GR
202408016746693,2024-08-01,KGX,EDB,1730,2208,GR
202408026746693,2024-08-02,KGX,EDB,1730,2208,GR
202407296747075,2024-07-29,KGX,EDB,1800,2220,GR
202407306747075,2024-07-30,KGX,EDB,1800,2220,GR
202407316747075,2024-07-31,KGX,EDB,1800,2220,GR
202408016747075,2024-08-01,KGX,EDB,1800,2220,GR
202408026747075,2024-08-02,KGX,EDB,1800,2220,GR
202407296746690,2024-07-29,KGX,EDB,1830,2316,GR
202407306746690,2024-07-30,KGX,EDB,1830,2316,GR
202407316746690,2024-07-31,KGX,EDB,1830,2316,GR
202408016746690,2024-08-01,KGX,EDB,1830,2316,GR
202408026746690,2024-08-02,KGX,EDB,1830,2316,GR
202407306746759,2024-07-30,KGX,EDB,1900,2324,GR
202407316746759,2024-07-31,KGX,EDB,1900,2324,GR
202408016746759,2024-08-01,KGX,EDB,1900,2324,GR
202408026746759,2024-08-02,KGX,EDB,1900,2324,GR
202408056746722,2024-08-05,KGX,ABD,1600,2020,GR
202408066746722,2024-08-06,KGX,ABD,1600,2020,GR
202408076746722,2024-08-07,KGX,ABD,1600,2020,GR
202408086746722,2024-08-08,KGX,ABD,1600,2020,GR
202408096746722,2024-08-09,KGX,ABD,1600,2020,GR
202408056746839,2024-08-05,KGX,EDB,1630,2114,GR
202408066746839,2024-08-06,KGX,EDB,1630,2114,GR
202408076746839,2024-08-07,KGX,EDB,1630,2114,GR
202408086746839,2024-08-08,KGX,EDB,1630,2114,GR
202408096746839,2024-08-09,KGX,EDB,1630,2114,GR
202408056746786,2024-08-05,KGX,EDB,1700,2125,GR
202408066746786,2024-08-06,KGX,EDB,1700,2125,GR
202408076746786,2024-08-07,KGX,EDB,1700,2125,GR
202408086746786,2024-08-08,KGX,EDB,1700,2125,GR
202408096746786,2024-08-09,KGX,EDB,1700,2125,GR
202408056746693,2024-08-05,KGX,EDB,1730,2208,GR
202408066746693,2024-08-06,KGX,EDB,1730,2208,GR
202408076746693,2024-08-07,KGX,EDB,1730,2208,GR
202408086746693,2024-08-08,KGX,EDB,1730,2208,GR
202408096746693,2024-08-09,KGX,EDB,1730,2208,GR
202408056747075,2024-08-05,KGX,EDB,1800,2220,GR
202408066747075,2024-08-06,KGX,EDB,1800,2220,GR
202408076747075,2024-08-07,KGX,EDB,1800,2220,GR
202408086747075,2024-08-08,KGX,EDB,1800,2220,GR
202408096747075,2024-08-09,KGX,EDB,1800,2220,GR
202408056746690,2024-08-05,KGX,EDB,1830,2316,GR
202408066746690,2024-08-06,KGX,EDB,1830,2316,GR
202408076746690,2024-08-07,KGX,EDB,1830,2316,GR
202408086746690,2024-08-08,KGX,EDB,1830,2316,GR
202408096746690,2024-08-09,KGX,EDB,1830,2316,GR
202408056746759,2024-08-05,KGX,EDB,1900,2324,GR
202408066746759,2024-08-06,KGX,EDB,1900,2324,GR
202408076746759,2024-08-07,KGX,EDB,1900,2324,GR
202408086746759,2024-08-08,KGX,EDB,1900,2324,GR
202408096746759,2024-08-09,KGX,EDB,1900,2324,GR
202408126746722,2024-08-12,KGX,ABD,1600,2020,GR
202408136746722,2024-08-13,KGX,ABD,1600,2020,GR
202408146746722,2024-08-14,KGX,ABD,1600,2020,GR
202408156746722,2024-08-15,KGX,ABD,1600,2020,GR
202408166746722,2024-08-16,KGX,ABD,1600,2020,GR
202408126746839,2024-08-12,KGX,EDB,1630,2114,GR
202408136746839,2024-08-13,KGX,EDB,1630,2114,GR
202408146746839,2024-08-14,KGX,EDB,1630,2114,GR
202408156746839,2024-08-15,KGX,EDB,1630,2114,GR
202408166746839,2024-08-16,KGX,EDB,1630,2114,GR
202408126746786,2024-08-12,KGX,EDB,1700,2125,GR
202408136746786,2024-08-13,KGX,EDB,1700,2125,GR
202408146746786,2024-08-14,KGX,EDB,1700,2125,GR
202408156746786,2024-08-15,KGX,EDB,1700,2125,GR
202408166746786,2024-08-16,KGX,EDB,1700,2125,GR
202408126746693,2024-08-12,KGX,EDB,1730,2208,GR
202408136746693,2024-08-13,KGX,EDB,1730,2208,GR
202408146746693,2024-08-14,KGX,EDB,1730,2208,GR
202408156746693,2024-08-15,KGX,EDB,1730,2208,GR
202408166746693,2024-08-16,KGX,EDB,1730,2208,GR
202408126747075,2024-08-12,KGX,EDB,1800,2220,GR
202408136747075,2024-08-13,KGX,EDB,1800,2220,GR
202408146747075,2024-08-14,KGX,EDB,1800,2220,GR
202408156747075,2024-08-15,KGX,EDB,1800,2220,GR
202408166747075,2024-08-16,KGX,EDB,1800,2220,GR
202408126746690,2024-08-12,KGX,EDB,1830,2316,GR
202408136746690,2024-08-13,KGX,EDB,1830,2316,GR
202408146746690,2024-08-14,KGX,EDB,1830,2316,GR
202408156746690,2024-08-15,KGX,EDB,1830,2316,GR
202408166746690,2024-08-16,KGX,EDB,1830,2316,GR
202408126746759,2024-08-12,KGX,EDB,1900,2324,GR
202408136746759,2024-08-13,KGX,EDB,1900,2324,GR
202408146746759,2024-08-14,KGX,EDB,1900,2324,GR
202408156746759,2024-08-15,KGX,EDB,1900,2324,GR
202408166746759,2024-08-16,KGX,EDB,1900,2324,GR
202408196746722,2024-08-19,KGX,ABD,1600,2020,GR
202408206746722,2024-08-20,KGX,ABD,1600,2020,GR
202408216746722,2024-08-21,KGX,ABD,1600,2020,GR
202408226746722,2024-08-22,KGX,ABD,1600,2020,GR
202408236746722,2024-08-23,KGX,ABD,1600,2020,GR
202408196746839,2024-08-19,KGX,EDB,1630,2114,GR
202408206746839,2024-08-20,KGX,EDB,1630,2114,GR
202408216746839,2024-08-21,KGX,EDB,1630,2114,GR
202408226746839,2024-08-22,KGX,EDB,1630,2114,GR
202408236746839,2024-08-23,KGX,EDB,1630,2114,GR
202408196746786,2024-08-19,KGX,EDB,1700,2125,GR
202408206746786,2024-08-20,KGX,EDB,1700,2125,GR
202408216746786,2024-08-21,KGX,EDB,1700,2125,GR
202408226746786,2024-08-22,KGX,EDB,1700,2125,GR
202408236746786,2024-08-23,KGX,EDB,1700,2125,GR
202408196746693,2024-08-19,KGX,EDB,1730,2208,GR
202408206746693,2024-08-20,KGX,EDB,1730,2208,GR
202408216746693,2024-08-21,KGX,EDB,1730,2208,GR
202408226746693,2024-08-22,KGX,EDB,1730,2208,GR
202408236746693,2024-08-23,KGX,EDB,1730,2208,GR
202408196747075,2024-08-19,KGX,EDB,1800,2220,GR
202408216747075,2024-08-21,KGX,EDB,1800,2220,GR
202408226747075,2024-08-22,KGX,EDB,1800,2220,GR
202408236747075,2024-08-23,KGX,EDB,1800,2220,GR
202408196746690,2024-08-19,KGX,EDB,1830,2316,GR
202408206746690,2024-08-20,KGX,EDB,1830,2316,GR
202408216746690,2024-08-21,KGX,EDB,1830,2316,GR
202408226746690,2024-08-22,KGX,EDB,1830,2316,GR
202408236746690,2024-08-23,KGX,EDB,1830,2316,GR
202408196746759,2024-08-19,KGX,EDB,1900,2324,GR
202408206746759,2024-08-20,KGX,EDB,1900,2324,GR
202408216746759,2024-08-21,KGX,EDB,1900,2324,GR
202408226746759,2024-08-22,KGX,EDB,1900,2324,GR
202408236746759,2024-08-23,KGX,EDB,1900,2324,GR
202408266746722,2024-08-26,KGX,ABD,1600,2020,GR
202408276746722,2024-08-27,KGX,ABD,1600,2020,GR
202408286746722,2024-08-28,KGX,ABD,1600,2020,GR
202408296746722,2024-08-29,KGX,ABD,1600,2020,GR
202408306746722,2024-08-30,KGX,ABD,1600,2020,GR
202408266746839,2024-08-26,KGX,EDB,1630,2114,GR
202408276746839,2024-08-27,KGX,EDB,1630,2114,GR
202408286746839,2024-08-28,KGX,EDB,1630,2114,GR
202408296746839,2024-08-29,KGX,EDB,1630,2114,GR
202408306746839,2024-08-30,KGX,EDB,1630,2114,GR
202408266746786,2024-08-26,KGX,EDB,1700,2125,GR
202408276746786,2024-08-27,KGX,EDB,1700,2125,GR
202408286746786,2024-08-28,KGX,EDB,1700,2125,GR
202408296746786,2024-08-29,KGX,EDB,1700,2125,GR
202408306746786,2024-08-30,KGX,EDB,1700,2125,GR
202408266746693,2024-08-26,KGX,EDB,1730,2208,GR
202408276746693,2024-08-27,KGX,EDB,1730,2208,GR
202408286746693,2024-08-28,KGX,EDB,1730,2208,GR
202408296746693,2024-08-29,KGX,EDB,1730,2208,GR
202408306746693,2024-08-30,KGX,EDB,1730,2208,GR
202408266747075,2024-08-26,KGX,EDB,1800,2220,GR
202408276747075,2024-08-27,KGX,EDB,1800,2220,GR
202408286747075,2024-08-28,KGX,EDB,1800,2220,GR
202408296747075,2024-08-29,KGX,EDB,1800,2220,GR
202408306747075,2024-08-30,KGX,EDB,1800,2220,GR
202408266746690,2024-08-26,KGX,EDB,1830,2316,GR
202408276746690,2024-08-27,KGX,EDB,1830,2316,GR
202408286746690,2024-08-28,KGX,EDB,1830,2316,GR
202408296746690,2024-08-29,KGX,EDB,1830,2316,GR
202408306746690,2024-08-30,KGX,EDB,1830,2316,GR
202408266746759,2024-08-26,KGX,EDB,1900,2324,GR
202408276746759,2024-08-27,KGX,EDB,1900,2324,GR
202408286746759,2024-08-28,KGX,EDB,1900,2324,GR
202408296746759,2024-08-29,KGX,EDB,1900,2324,GR
202408306746759,2024-08-30,KGX,EDB,1900,2324,GR
202409026746722,2024-09-02,KGX,ABD,1600,2020,GR
202409036746722,2024-09-03,KGX,ABD,1600,2020,GR
202409046746722,2024-09-04,KGX,ABD,1600,2020,GR
202409056746722,2024-09-05,KGX,ABD,1600,2020,GR
202409066746722,2024-09-06,KGX,ABD,1600,2020,GR
202409026746839,2024-09-02,KGX,EDB,1630,2114,GR
202409036746839,2024-09-03,KGX,EDB,1630,2114,GR
202409046746839,2024-09-04,KGX,EDB,1630,2114,GR
202409056746839,2024-09-05,KGX,EDB,1630,2114,GR
202409066746839,2024-09-06,KGX,EDB,1630,2114,GR
202409026746786,2024-09-02,KGX,EDB,1700,2125,GR
202409036746786,2024-09-03,KGX,EDB,1700,2125,GR
202409046746786,2024-09-04,KGX,EDB,1700,2125,GR
202409056746786,2024-09-05,KGX,EDB,1700,2125,GR
202409066746786,2024-09-06,KGX,EDB,1700,2125,GR
202409026746693,2024-09-02,KGX,EDB,1730,2208,GR
202409036746693,2024-09-03,KGX,EDB,1730,2208,GR
202409046746693,2024-09-04,KGX,EDB,1730,2208,GR
202409056746693,2024-09-05,KGX,EDB,1730,2208,GR
202409066746693,2024-09-06,KGX,EDB,1730,2208,GR
202409026747075,2024-09-02,KGX,EDB,1800,2220,GR
202409036747075,2024-09-03,KGX,EDB,1800,2220,GR
202409046747075,2024-09-04,KGX,EDB,1800,2220,GR
202409056747075,2024-09-05,KGX,EDB,1800,2220,GR
202409066747075,2024-09-06,KGX,EDB,1800,2220,GR
202409026746690,2024-09-02,KGX,EDB,1830,2316,GR
202409036746690,2024-09-03,KGX,EDB,1830,2316,GR
202409046746690,2024-09-04,KGX,EDB,1830,2316,GR
202409056746690,2024-09-05,KGX,EDB,1830,2316,GR
202409066746690,2024-09-06,KGX,EDB,1830,2316,GR
202409026746759,2024-09-02,KGX,EDB,1900,2324,GR
202409036746759,2024-09-03,KGX,EDB,1900,2324,GR
202409046746759,2024-09-04,KGX,EDB,1900,2324,GR
202409056746759,2024-09-05,KGX,EDB,1900,2324,GR
202409066746759,2024-09-06,KGX,EDB,1900,2324,GR
202409096746722,2024-09-09,KGX,ABD,1600,2020,GR
202409106746722,2024-09-10,KGX,ABD,1600,2020,GR
202409116746722,2024-09-11,KGX,ABD,1600,2020,GR
202409126746722,2024-09-12,KGX,ABD,1600,2020,GR
202409136746722,2024-09-13,KGX,ABD,1600,2020,GR
202409096746839,2024-09-09,KGX,EDB,1630,2114,GR
202409106746839,2024-09-10,KGX,EDB,1630,2114,GR
202409116746839,2024-09-11,KGX,EDB,1630,2114,GR
202409126746839,2024-09-12,KGX,EDB,1630,2114,GR
202409136746839,2024-09-13,KGX,EDB,1630,2114,GR
202409096746786,2024-09-09,KGX,EDB,1700,2125,GR
202409106746786,2024-09-10,KGX,EDB,1700,2125,GR
202409116746786,2024-09-11,KGX,EDB,1700,2125,GR
202409126746786,2024-09-12,KGX,EDB,1700,2125,GR
202409136746786,2024-09-13,KGX,EDB,1700,2125,GR
202409096746693,2024-09-09,KGX,EDB,1730,2208,GR
202409106746693,2024-09-10,KGX,EDB,1730,2208,GR
202409116746693,2024-09-11,KGX,EDB,1730,2208,GR
202409126746693,2024-09-12,KGX,EDB,1730,2208,GR
202409136746693,2024-09-13,KGX,EDB,1730,2208,GR
202409096747075,2024-09-09,KGX,EDB,1800,2220,GR
202409106747075,2024-09-10,KGX,EDB,1800,2220,GR
202409116747075,2024-09-11,KGX,EDB,1800,2220,GR
202409126747075,2024-09-12,KGX,EDB,1800,2220,GR
202409136747075,2024-09-13,KGX,EDB,1800,2220,GR
202409096746690,2024-09-09,KGX,EDB,1830,2316,GR
202409106746690,2024-09-10,KGX,EDB,1830,2316,GR
202409116746690,2024-09-11,KGX,EDB,1830,2316,GR
202409126746690,2024-09-12,KGX,EDB,1830,2316,GR
202409136746690,2024-09-13,KGX,EDB,1830,2316,GR
202409096746759,2024-09-09,KGX,EDB,1900,2324,GR
202409106746759,2024-09-10,KGX,EDB,1900,2324,GR
202409116746759,2024-09-11,KGX,EDB,1900,2325,GR
202409126746759,2024-09-12,KGX,EDB,1900,2325,GR
202409136746759,2024-09-13,KGX,EDB,1900,2325,GR
202409166746722,2024-09-16,KGX,ABD,1600,2020,GR
202409176746722,2024-09-17,KGX,ABD,1600,2020,GR
202409186746722,2024-09-18,KGX,ABD,1600,2020,GR
202409196746722,2024-09-19,KGX,ABD,1600,2020,GR
202409206746722,2024-09-20,KGX,ABD,1600,2020,GR
202409166746839,2024-09-16,KGX,EDB,1630,2114,GR
202409176746839,2024-09-17,KGX,EDB,1630,2114,GR
202409186746839,2024-09-18,KGX,EDB,1630,2114,GR
202409196746839,2024-09-19,KGX,EDB,1630,2114,GR
202409206746839,2024-09-20,KGX,EDB,1630,2114,GR
202409166746786,2024-09-16,KGX,EDB,1700,2125,GR
202409176746786,2024-09-17,KGX,EDB,1700,2125,GR
202409186746786,2024-09-18,KGX,EDB,1700,2125,GR
202409196746786,2024-09-19,KGX,EDB,1700,2125,GR
202409206746786,2024-09-20,KGX,EDB,1700,2125,GR
202409166746693,2024-09-16,KGX,EDB,1730,2208,GR
202409176746693,2024-09-17,KGX,EDB,1730,2208,GR
202409186746693,2024-09-18,KGX,EDB,1730,2208,GR
202409196746693,2024-09-19,KGX,EDB,1730,2208,GR
202409206746693,2024-09-20,KGX,EDB,1730,2208,GR
202409166747075,2024-09-16,KGX,EDB,1800,2220,GR
202409176747075,2024-09-17,KGX,EDB,1800,2220,GR
202409186747075,2024-09-18,KGX,EDB,1800,2220,GR
202409196747075,2024-09-19,KGX,EDB,1800,2220,GR
202409206747075,2024-09-20,KGX,EDB,1800,2220,GR
202409166746690,2024-09-16,KGX,EDB,1830,2316,GR
202409176746690,2024-09-17,KGX,EDB,1830,2316,GR
202409186746690,2024-09-18,KGX,EDB,1830,2316,GR
202409196746690,2024-09-19,KGX,EDB,1830,2316,GR
202409206746690,2024-09-20,KGX,EDB,1830,2316,GR
202409166746759,2024-09-16,KGX,EDB,1900,2324,GR
202409176746759,2024-09-17,KGX,EDB,1900,2324,GR
202409186746759,2024-09-18,KGX,EDB,1900,2324,GR
202409196746759,2024-09-19,KGX,EDB,1900,2324,GR
202409206746759,2024-09-20,KGX,EDB,1900,2324,GR
202409236746722,2024-09-23,KGX,ABD,1600,2020,GR
202409246746722,2024-09-24,KGX,ABD,1600,2020,GR
202409256746722,2024-09-25,KGX,ABD,1600,2020,GR
202409266746722,2024-09-26,KGX,ABD,1600,2020,GR
202409276746722,2024-09-27,KGX,ABD,1600,2020,GR
202409236746839,2024-09-23,KGX,EDB,1630,2114,GR
202409246746839,2024-09-24,KGX,EDB,1630,2114,GR
202409256746839,2024-09-25,KGX,EDB,1630,2114,GR
202409266746839,2024-09-26,KGX,EDB,1630,2114,GR
202409276746839,2024-09-27,KGX,EDB,1630,2114,GR
202409236746786,2024-09-23,KGX,EDB,1700,2125,GR
202409246746786,2024-09-24,KGX,EDB,1700,2125,GR
202409256746786,2024-09-25,KGX,EDB,1700,2125,GR
202409266746786,2024-09-26,KGX,EDB,1700,2125,GR
202409276746786,2024-09-27,KGX,EDB,1700,2125,GR
202409236746693,2024-09-23,KGX,EDB,1730,2208,GR
202409246746693,2024-09-24,KGX,EDB,1730,2208,GR
202409256746693,2024-09-25,KGX,EDB,1730,2208,GR
202409266746693,2024-09-26,KGX,EDB,1730,2208,GR
202409276746693,2024-09-27,KGX,EDB,1730,2208,GR
202409236747075,2024-09-23,KGX,EDB,1800,2220,GR
202409246747075,2024-09-24,KGX,EDB,1800,2220,GR
202409256747075,2024-09-25,KGX,EDB,1800,2220,GR
202409266747075,2024-09-26,KGX,EDB,1800,2220,GR
202409276747075,2024-09-27,KGX,EDB,1800,2220,GR
202409236746690,2024-09-23,KGX,EDB,1830,2316,GR
202409246746690,2024-09-24,KGX,EDB,1830,2316,GR
202409256746690,2024-09-25,KGX,EDB,1830,2316,GR
202409266746690,2024-09-26,KGX,EDB,1830,2316,GR
202409276746690,2024-09-27,KGX,EDB,1830,2316,GR
202409236746759,2024-09-23,KGX,EDB,1900,2324,GR
202409246746759,2024-09-24,KGX,EDB,1900,2324,GR
202409256746759,2024-09-25,KGX,EDB,1900,2324,GR
202409266746759,2024-09-26,KGX,EDB,1900,2324,GR
202409276746759,2024-09-27,KGX,EDB,1900,2324,GR
202409306746722,2024-09-30,KGX,ABD,1600,2020,GR
202410016746722,2024-10-01,KGX,ABD,1600,2020,GR
202410026746722,2024-10-02,KGX,ABD,1600,2020,GR
202410036746722,2024-10-03,KGX,ABD,1600,2020,GR
202410046746722,2024-10-04,KGX,ABD,1600,2020,GR
202409306746839,2024-09-30,KGX,EDB,1630,2114,GR
